Date,Company,Open,Close,High,Low,Volume,Market_Cap
2023-04-29,Meta,690.56,667.59,1006.81,1300.87,2087462,83.42
2023-04-30,Meta,675.43,822.8,141.02,792.98,25468417,447.4
2023-05-01,Meta,1370.66,912.9,965.34,283.3,30455277,626.04
2023-05-02,Meta,1099.65,1410.31,813.31,1074.71,47755652,1237.6
2023-05-03,Meta,951.07,1041.15,864.05,388.5,38227121,1072.86
2023-05-04,Meta,533.12,773.79,603.19,717.72,18729610,444.36
2023-05-05,Meta,1253.31,1233.55,214.06,191.0,23884041,336.84
2023-05-06,Meta,1437.08,1430.75,370.67,1255.43,32480746,481.23
2023-05-07,Meta,1249.68,130.89,1431.04,276.32,15917690,1010.03
2023-05-08,Meta,102.19,1475.53,672.18,1364.34,17607617,549.64
2023-05-09,Meta,990.96,220.58,753.36,1309.92,46598734,1895.73
2023-05-10,Meta,171.59,1240.14,173.79,750.42,1396904,933.09
2023-05-11,Meta,460.65,492.47,152.59,1142.12,25710820,127.0
2023-05-12,Meta,183.33,285.05,1104.05,967.22,6780833,1461.24
2023-05-13,Meta,945.31,715.8,853.33,1224.31,5165666,664.4
2023-05-14,Meta,1061.23,1001.54,812.19,704.53,9814324,1310.44
2023-05-15,Meta,260.28,633.33,440.37,1200.13,9948693,566.39
2023-05-16,Meta,637.37,176.39,1142.65,747.44,29619646,1145.78
2023-05-17,Meta,738.73,939.25,335.53,1417.35,40739862,1546.58
2023-05-18,Meta,616.67,1363.36,365.91,780.92,44618243,1856.74
2023-05-19,Meta,269.44,636.5,745.0,747.67,6880599,529.64
2023-05-20,Meta,686.53,402.87,500.79,1199.1,42126739,676.37
2023-05-21,Meta,1151.65,719.61,446.45,1250.21,39151590,933.89
2023-05-22,Meta,199.41,167.71,1003.33,876.28,7050485,1855.08
2023-05-23,Meta,212.25,1248.68,1011.36,351.72,16348646,1803.76
2023-05-24,Meta,596.68,1256.88,1254.32,754.86,1181136,188.86
2023-05-25,Meta,1418.42,923.2,684.79,1455.3,48354002,272.54
2023-05-26,Meta,1036.0,594.34,202.32,1154.18,49776879,996.06
2023-05-27,Meta,1050.14,1219.7,483.13,1235.63,6366434,222.17
2023-05-28,Meta,606.69,876.56,1472.01,145.96,45952238,697.71
2023-05-29,Meta,931.13,1256.31,934.76,755.0,16158830,305.29
2023-05-30,Meta,114.18,984.04,1093.63,1005.27,10311487,1275.72
2023-05-31,Meta,990.53,1198.17,110.3,1262.05,48799231,1899.5
2023-06-01,Meta,1378.6,937.99,825.49,168.98,15262957,1993.5
2023-06-02,Meta,957.6,679.8,152.54,1293.41,7513766,756.73
2023-06-03,Meta,1323.18,1441.12,896.92,867.76,23808994,1202.04
2023-06-04,Meta,1113.56,857.56,1389.08,376.24,45539536,1713.97
2023-06-05,Meta,268.78,947.13,1455.79,544.16,11137641,243.75
2023-06-06,Meta,1363.43,408.68,856.77,494.7,3993518,1382.23
2023-06-07,Meta,193.02,975.91,741.49,843.2,27791964,823.6
2023-06-08,Meta,847.55,900.25,1423.02,172.36,30629200,420.23
2023-06-09,Meta,298.99,358.77,1043.05,321.95,30153293,811.48
2023-06-10,Meta,116.39,183.42,190.86,1237.77,30565847,161.16
2023-06-11,Meta,690.85,946.1,752.02,285.65,22667768,1393.86
2023-06-12,Meta,513.06,1169.17,436.34,426.75,40547697,512.96
2023-06-13,Meta,780.4,832.76,757.73,734.72,30476324,629.7
2023-06-14,Meta,908.08,417.48,737.65,823.97,2057980,250.95
2023-06-15,Meta,161.23,1033.13,915.0,1169.05,36586911,1730.67
2023-06-16,Meta,272.2,212.15,599.48,726.27,21560419,991.95
2023-06-17,Meta,882.1,718.57,329.98,1205.81,35451313,1148.57
2023-06-18,Meta,580.43,328.71,805.21,965.68,19377764,1143.17
2023-06-19,Meta,1120.84,358.24,1262.28,258.34,36195887,826.88
2023-06-20,Meta,1013.21,383.21,1029.62,318.86,5927386,393.13
2023-06-21,Meta,1283.85,641.39,573.72,711.85,34819258,1492.81
2023-06-22,Meta,1069.49,171.61,1409.73,655.65,28169950,262.84
2023-06-23,Meta,701.9,656.91,1377.09,1140.96,20641837,216.71
2023-06-24,Meta,1042.15,816.39,393.09,913.03,4691848,1423.19
2023-06-25,Meta,485.53,776.61,155.18,643.39,8881317,425.59
2023-06-26,Meta,528.84,635.9,1137.83,339.06,14928272,620.48
2023-06-27,Meta,1204.58,1274.81,1258.65,417.57,40267410,955.7
2023-06-28,Meta,724.99,303.46,1455.01,905.7,31471747,904.21
2023-06-29,Meta,1217.73,807.98,1345.77,692.81,41744495,1420.07
2023-06-30,Meta,1251.39,186.86,940.75,820.9,48562314,1250.63
2023-07-01,Meta,1300.59,199.62,842.07,338.95,2645589,1292.35
2023-07-02,Meta,1383.29,903.41,138.98,1028.07,45168323,1430.97
2023-07-03,Meta,703.38,892.43,445.32,1293.55,18871312,592.3
2023-07-04,Meta,546.41,1329.25,743.46,461.12,26490887,651.44
2023-07-05,Meta,915.08,881.02,979.91,788.12,24702829,881.62
2023-07-06,Meta,619.64,1443.71,880.15,1465.74,20463098,621.85
2023-07-07,Meta,941.5,168.17,1139.69,566.54,4931041,1970.03
2023-07-08,Meta,1087.82,237.21,491.67,933.06,14784330,1629.96
2023-07-09,Meta,1063.77,161.69,890.93,226.27,46460599,337.66
2023-07-10,Meta,624.37,359.39,223.4,948.42,30882613,21.13
2023-07-11,Meta,333.6,857.78,679.13,225.48,25703013,95.14
2023-07-12,Meta,702.74,1003.8,1150.23,1442.93,32981812,495.69
2023-07-13,Meta,299.63,163.82,1070.76,1101.93,31310420,237.44
2023-07-14,Meta,1346.14,1424.36,1486.9,1203.42,44857501,1071.34
2023-07-15,Meta,584.23,1279.03,489.05,1085.75,45491145,1717.41
2023-07-16,Meta,316.24,515.26,797.47,925.62,23197657,1476.13
2023-07-17,Meta,135.63,208.06,561.34,729.88,14117447,439.06
2023-07-18,Meta,1004.15,337.84,716.84,1301.72,36318087,804.61
2023-07-19,Meta,991.66,277.72,1299.73,1439.57,8332129,1020.71
2023-01-01,Netflix,576.85,272.6,1057.89,798.65,14063930,1622.31
2023-01-02,Netflix,200.4,825.99,1335.42,1404.15,26682280,1679.85
2023-01-03,Netflix,673.48,444.19,384.92,916.67,10324118,1820.34
2023-01-04,Netflix,535.7,601.4,1322.71,853.74,6389003,1023.4
2023-01-05,Netflix,1047.97,1485.31,183.67,736.28,2542549,1391.61
2023-01-06,Netflix,948.09,1058.04,1344.04,393.0,20859423,232.48
2023-01-07,Netflix,610.43,1428.57,560.7,105.21,23931448,1134.93
2023-01-08,Netflix,405.05,299.58,540.42,438.11,20933180,504.9
2023-01-09,Netflix,1483.25,635.0,816.92,813.61,3132720,869.12
2023-01-10,Netflix,735.6,876.62,1416.97,631.94,30289370,1271.76
2023-01-11,Netflix,1063.58,207.46,166.89,727.88,13165951,521.4
2023-01-12,Netflix,296.77,105.86,593.12,1472.91,30615873,113.85
2023-01-13,Netflix,779.83,1038.61,1299.2,590.38,20246700,30.37
2023-01-14,Netflix,138.55,998.55,654.48,733.06,13861408,54.1
2023-01-15,Netflix,807.64,675.1,378.82,286.92,27864409,26.62
2023-01-16,Netflix,1449.62,785.5,694.71,167.14,5453595,229.61
2023-01-17,Netflix,637.89,681.62,639.77,1185.57,22410386,486.58
2023-01-18,Netflix,154.59,133.61,1381.58,898.96,13986474,450.23
2023-01-19,Netflix,143.34,569.52,1166.71,1164.99,45096096,1973.73
2023-01-20,Netflix,643.18,347.92,807.16,309.81,19757331,618.95
2023-01-21,Netflix,324.03,237.79,1483.72,900.56,1908573,263.57
2023-01-22,Netflix,132.69,1439.41,751.39,455.1,32735532,1095.67
2023-01-23,Netflix,1158.7,939.1,181.53,419.29,26688071,1717.34
2023-01-24,Netflix,741.93,1120.12,467.18,116.14,16469349,1359.34
2023-01-25,Netflix,504.94,541.51,710.5,282.48,1346300,599.2
2023-01-26,Netflix,1360.12,650.41,319.66,532.98,39015056,1127.62
2023-01-27,Netflix,262.59,431.69,1426.59,263.63,1624747,1432.56
2023-01-28,Netflix,1438.29,235.75,1173.59,1480.2,27400322,1458.93
2023-01-29,Netflix,539.55,350.64,475.6,532.09,12672237,1336.41
2023-01-30,Netflix,1343.77,1216.52,927.13,282.45,49357721,1742.91
2023-01-31,Netflix,944.12,1048.56,1110.03,378.72,3318890,1741.51
2023-02-01,Netflix,1257.39,865.7,1417.79,922.78,43847930,1162.08
2023-02-02,Netflix,1477.62,765.13,1334.29,189.66,32043885,865.41
2023-02-03,Netflix,503.77,1391.41,821.27,1307.41,37129660,1286.72
2023-02-04,Netflix,1445.59,201.83,1184.51,1446.1,5050338,1638.24
2023-02-05,Netflix,645.27,492.84,887.0,445.45,43185766,21.25
2023-02-06,Netflix,639.72,589.91,873.79,730.13,31711515,1984.07
2023-02-07,Netflix,576.54,1195.4,260.64,130.99,10109810,373.96
2023-02-08,Netflix,857.97,1489.52,276.59,996.99,4574787,945.8
2023-02-09,Netflix,315.8,436.94,841.35,679.5,10094776,1745.34
2023-02-10,Netflix,875.2,1324.03,476.41,478.08,43409036,457.83
2023-02-11,Netflix,858.39,1262.87,129.45,389.57,31415315,958.82
2023-02-12,Netflix,1166.66,414.52,1111.97,1015.63,16451876,273.84
2023-02-13,Netflix,1267.11,659.07,145.48,682.7,40982231,796.2
2023-02-14,Netflix,716.62,673.54,933.39,351.52,36990817,362.5
2023-02-15,Netflix,523.27,1469.51,854.87,1064.75,44481708,733.62
2023-02-16,Netflix,463.07,353.25,1456.34,891.1,1979581,753.19
2023-02-17,Netflix,372.47,1218.82,777.9,1302.14,42084655,1986.41
2023-02-18,Netflix,180.71,567.87,189.04,264.47,38367093,1989.68
2023-02-19,Netflix,579.43,1123.22,872.36,1199.93,48862689,238.42
2023-02-20,Netflix,478.35,688.02,1277.53,1042.92,37523986,1454.68
2023-02-21,Netflix,1452.98,909.7,1495.59,261.02,19112400,112.97
2023-02-22,Netflix,880.79,1265.66,702.48,1072.75,25366468,70.08
2023-02-23,Netflix,586.19,1225.83,548.42,718.17,36039064,219.61
2023-02-24,Netflix,912.65,1312.99,1369.31,1422.98,39715025,1931.32
2023-02-25,Netflix,294.88,183.46,367.74,298.26,28905787,1882.32
2023-02-26,Netflix,721.66,1068.87,961.6,999.97,22776180,395.92
2023-02-27,Netflix,976.73,295.98,668.0,634.77,49152647,331.73
2023-02-28,Netflix,784.46,682.15,157.52,1439.54,33250574,488.66
2023-03-01,Netflix,662.49,868.02,586.2,561.96,39216975,1035.94
2023-03-02,Netflix,1491.39,663.84,471.32,1447.06,41090325,1143.71
2023-03-03,Netflix,1332.44,827.46,1060.53,1362.08,11198483,450.97
2023-03-04,Netflix,972.77,1495.14,1428.31,478.54,10255180,1515.68
2023-03-05,Netflix,897.13,289.3,475.27,1224.96,37652051,626.01
2023-03-06,Netflix,968.92,1045.64,1236.05,1493.85,16362625,1845.04
2023-03-07,Netflix,381.84,654.4,177.5,453.73,40652322,1316.88
2023-03-08,Netflix,653.19,286.21,853.37,711.49,15730030,878.34
2023-03-09,Netflix,155.24,322.23,198.77,828.25,26351670,1581.92
2023-03-10,Netflix,765.76,1428.98,1407.65,512.9,26767340,1637.65
2023-03-11,Netflix,860.23,1331.44,1172.89,121.37,46079716,588.06
2023-03-12,Netflix,418.85,1369.86,1021.13,408.18,21069241,686.03
2023-03-13,Netflix,1449.64,1488.15,1253.45,494.71,46498677,1872.55
2023-03-14,Netflix,1373.24,391.64,1006.53,721.04,38034501,337.83
2023-03-15,Netflix,1111.0,597.62,1456.52,339.54,30403149,93.88
2023-03-16,Netflix,846.74,1036.91,1099.54,1322.56,39129795,913.57
2023-03-17,Netflix,1317.96,777.32,1394.52,1086.88,18197810,1604.41
2023-03-18,Netflix,282.91,685.75,823.98,219.28,37555190,1545.62
2023-03-19,Netflix,1206.71,600.94,263.89,1010.13,33234214,1839.87
2023-03-20,Netflix,274.75,931.29,839.45,1015.12,35483873,1071.07
2023-03-21,Netflix,1211.89,905.83,277.62,1438.71,20989274,209.13
2023-03-22,Netflix,486.07,326.04,929.49,104.23,1702726,1181.49
2023-03-23,Netflix,1327.93,760.44,775.49,447.11,43801794,1559.01
2023-03-24,Netflix,1421.66,874.86,971.61,1398.91,40686062,195.72
2023-03-25,Netflix,308.31,898.4,114.07,1404.99,42852128,353.59
2023-03-26,Netflix,747.75,394.15,372.78,1108.82,12055361,34.46
2023-03-27,Netflix,1473.38,1139.18,787.86,1172.07,45274921,1191.37
2023-03-28,Netflix,776.77,135.28,1430.7,228.08,24825743,1774.6
2023-03-29,Netflix,1308.97,596.76,637.05,819.43,44280792,1344.62
2023-03-30,Netflix,924.22,1192.3,694.12,424.22,19310971,1964.26
2023-03-31,Netflix,625.46,889.45,1100.57,353.71,2041431,135.44
2023-04-01,Netflix,500.1,465.63,945.31,1234.42,6600350,1806.97
2023-04-02,Netflix,384.51,1072.93,518.5,289.05,4494029,1630.0
2023-04-03,Netflix,1166.52,894.35,675.14,756.11,43385077,635.34
2023-04-04,Netflix,641.16,1214.74,404.78,1414.01,13611277,1947.32
2023-04-05,Netflix,815.79,1129.04,1452.43,360.16,6518213,583.0
2023-04-06,Netflix,789.26,954.15,282.89,1469.19,38231696,1779.72
2023-04-07,Netflix,908.19,783.45,620.57,1492.0,46093137,1762.69
2023-04-08,Netflix,1311.81,286.45,136.17,877.86,3554131,1517.74
2023-04-09,Netflix,1473.04,465.87,410.49,338.2,32334258,1131.31
2023-04-10,Netflix,670.62,686.74,1192.66,542.55,36439056,248.81
2023-04-11,Netflix,1258.53,939.02,381.65,694.29,42342159,1068.62
2023-04-12,Netflix,1170.34,819.19,212.09,533.05,11851623,720.02
2023-04-13,Netflix,902.94,503.46,764.23,492.89,23192051,1586.51
2023-04-14,Netflix,1438.47,109.05,113.96,1461.12,19383135,1518.68
2023-04-15,Netflix,380.66,794.73,218.67,314.71,11445675,1822.12
2023-04-16,Netflix,252.97,499.88,1230.68,1126.66,15010312,39.51
2023-04-17,Netflix,1295.55,1128.45,1180.06,100.57,43212634,1620.12
2023-04-18,Netflix,714.81,133.52,1381.19,934.66,34604704,1877.54
2023-04-19,Netflix,1285.76,918.76,1296.32,1382.32,43996926,1580.71
2023-04-20,Netflix,1350.33,1418.06,1056.45,503.11,48217737,269.09
2023-04-21,Netflix,187.44,344.17,173.27,359.74,9874768,171.75
2023-04-22,Netflix,1336.85,760.31,1195.99,1012.35,25554992,51.48
2023-04-23,Netflix,727.65,227.99,1283.72,1097.64,30342256,1261.2
2023-04-24,Netflix,814.61,975.95,1218.72,1063.24,14556195,1263.05
2023-04-25,Netflix,977.23,870.74,811.87,547.04,5276945,1973.96
2023-04-26,Netflix,1396.94,670.31,426.06,453.08,15370931,802.11
2023-04-27,Netflix,126.76,829.93,1283.46,1438.29,36142753,670.49
2023-04-28,Netflix,767.58,1355.2,1118.03,1392.62,19916679,1252.61
2023-04-29,Netflix,1062.81,374.81,1473.07,740.24,8491990,1652.96
2023-04-30,Netflix,1111.79,131.59,317.97,1284.67,42364792,1874.18
2023-05-01,Netflix,1069.55,1306.33,415.93,733.25,36047101,1608.22
2023-05-02,Netflix,288.21,907.96,396.52,694.14,17551253,859.08
2023-05-03,Netflix,519.15,1346.92,1209.56,319.47,49104371,1273.48
2023-05-04,Netflix,602.2,935.72,361.67,696.97,45433430,1714.04
2023-05-05,Netflix,1226.21,1234.23,193.32,852.38,15235298,986.31
2023-05-06,Netflix,490.26,701.54,1497.99,131.51,31572098,441.21
2023-05-07,Netflix,394.99,1149.8,134.74,721.76,36700513,347.75
2023-05-08,Netflix,1440.43,1378.26,1269.34,1193.9,49840480,10.31
2023-05-09,Netflix,112.41,900.97,611.51,1052.06,41223277,1439.29
2023-05-10,Netflix,1496.95,353.1,1278.26,989.22,40416748,231.08
2023-05-11,Netflix,1047.55,476.32,876.47,1373.38,20320466,495.24
2023-05-12,Netflix,1259.86,378.1,1362.28,125.24,16488221,602.77
2023-05-13,Netflix,512.47,445.6,1396.67,879.87,6577558,1125.16
2023-05-14,Netflix,120.04,528.98,112.74,1202.29,38002254,801.93
2023-05-15,Netflix,1133.02,877.19,205.58,857.87,34250170,1352.6
2023-05-16,Netflix,1267.8,923.19,450.5,553.45,1083576,120.72
2023-05-17,Netflix,1136.67,697.1,1037.04,290.75,3117709,256.64
2023-05-18,Netflix,299.99,961.59,1343.58,1342.59,12031873,1003.43
2023-05-19,Netflix,1154.8,214.2,743.92,759.07,38729297,680.56
2023-05-20,Netflix,1176.49,222.9,949.76,1329.36,14820357,598.67
2023-05-21,Netflix,1021.96,340.56,363.9,920.19,42565626,143.39
2023-05-22,Netflix,1172.56,825.31,1226.95,1043.87,2977247,1792.48
2023-05-23,Netflix,1284.29,399.59,1454.26,1225.97,22465364,1386.72
2023-05-24,Netflix,959.05,496.6,476.04,1022.82,19392487,252.02
2023-05-25,Netflix,224.05,660.44,792.76,657.28,46209051,139.44
2023-05-26,Netflix,782.68,1236.61,220.56,819.09,21984858,1950.0
2023-05-27,Netflix,208.71,119.41,882.79,1224.26,26766401,1365.53
2023-05-28,Netflix,670.56,1009.13,803.9,623.11,48860175,840.74
2023-05-29,Netflix,669.95,1036.43,302.21,643.37,1178982,1406.44
2023-05-30,Netflix,192.41,1218.12,718.89,233.97,13451797,1515.1
2023-05-31,Netflix,588.35,1405.85,567.75,1380.42,45961150,1562.12
2023-06-01,Netflix,255.4,128.19,830.56,227.45,8981806,960.98
2023-06-02,Netflix,1231.53,315.3,919.92,1007.49,38048844,865.47
2023-06-03,Netflix,1426.76,1340.64,111.89,678.47,21901245,31.95
2023-06-04,Netflix,201.24,741.93,1165.41,667.87,38194935,1853.85
2023-06-05,Netflix,1437.16,890.43,1098.22,1051.37,40535809,1210.58
2023-06-06,Netflix,831.61,1028.24,612.8,193.93,14026765,414.28
2023-06-07,Netflix,519.39,1050.69,174.11,931.19,31020837,1840.01
2023-06-08,Netflix,207.61,1404.44,1156.91,1180.84,23931944,1830.71
2023-06-09,Netflix,800.87,1495.73,1437.25,1259.5,43769435,1978.48
2023-06-10,Netflix,1212.32,1108.22,436.21,338.74,40198278,1749.37
2023-06-11,Netflix,1089.92,502.11,552.93,1356.39,12285878,1995.59
2023-06-12,Netflix,170.32,1331.65,357.34,1018.6,31908259,496.93
2023-06-13,Netflix,202.06,168.91,907.71,1334.6,36227107,1686.08
2023-06-14,Netflix,664.02,423.51,316.78,779.39,9897515,1647.83
2023-06-15,Netflix,513.41,1356.34,598.67,858.85,1932280,469.57
2023-06-16,Netflix,425.34,458.67,1075.82,1386.65,43320797,205.89
2023-06-17,Netflix,493.41,408.91,884.16,1359.87,37364371,1959.05
2023-06-18,Netflix,1224.88,293.38,641.05,727.43,30095981,599.09
2023-06-19,Netflix,1400.92,1302.76,688.35,484.18,21027831,1743.07
2023-06-20,Netflix,667.14,800.08,886.96,650.44,12595422,18.21
2023-06-21,Netflix,1368.56,1044.85,108.21,642.87,29151639,51.84
2023-06-22,Netflix,550.09,434.69,209.91,501.61,46344262,937.08
2023-06-23,Netflix,767.01,1161.26,1333.76,476.01,3606041,485.04
2023-06-24,Netflix,416.44,1164.01,209.03,1305.49,29899148,1382.78
2023-06-25,Netflix,996.67,537.64,1089.53,197.81,3375093,1135.47
2023-06-26,Netflix,1470.57,674.96,1388.05,1048.66,38720199,164.2
2023-06-27,Netflix,944.89,393.57,478.96,341.95,12801782,333.63
2023-06-28,Netflix,600.94,1467.19,618.69,582.31,37107972,782.22
2023-06-29,Netflix,1006.94,1003.84,896.49,186.16,30922475,379.35
2023-06-30,Netflix,272.09,1408.36,1334.39,477.96,47269324,1586.52
2023-07-01,Netflix,1344.12,524.74,1418.67,1175.79,38174035,837.98
2023-07-02,Netflix,804.32,1194.65,1135.39,1339.02,15956447,195.93
2023-07-03,Netflix,729.09,1172.2,221.27,410.14,12490235,973.84
2023-07-04,Netflix,920.21,1068.32,1036.82,748.97,16698458,190.77
2023-07-05,Netflix,974.7,1451.89,674.43,758.45,48228023,266.59
2023-07-06,Netflix,200.49,650.98,758.98,1323.01,6719347,486.82
2023-07-07,Netflix,1055.66,283.0,168.81,1167.92,4234499,1720.46
2023-07-08,Netflix,438.7,1040.39,367.49,818.31,24865638,1849.98
2023-07-09,Netflix,1099.53,1121.03,1206.72,1039.05,26134862,1654.25
2023-07-10,Netflix,1251.55,905.08,735.54,1286.3,38529652,674.81
2023-07-11,Netflix,1225.54,389.55,522.33,113.35,44906479,552.17
2023-07-12,Netflix,873.5,806.24,637.63,664.05,27824755,1102.82
2023-07-13,Netflix,828.24,537.07,1296.16,1370.14,24866071,1446.49
2023-07-14,Netflix,300.03,698.45,1148.6,1136.44,33309275,1986.81
2023-07-15,Netflix,1185.48,1003.31,481.24,859.98,47408148,271.83
2023-07-16,Netflix,479.97,1143.3,264.5,841.5,33886671,108.09
2023-07-17,Netflix,795.37,425.11,452.8,586.88,45524283,1391.77
2023-07-18,Netflix,497.98,667.46,1389.06,828.73,30490037,1666.13
2023-07-19,Netflix,287.36,476.83,914.22,1017.54,47278032,1694.23
2023-01-01,Nvidia,981.38,378.08,846.87,685.71,27290376,1360.14
2023-01-02,Nvidia,176.06,1196.74,934.95,1099.81,25874744,1908.49
2023-01-03,Nvidia,1148.1,1372.95,612.44,1305.73,10616994,1026.9
2023-01-04,Nvidia,544.62,618.33,1229.95,316.56,29586803,1828.49
2023-01-05,Nvidia,100.19,1151.79,832.6,732.17,29930022,1935.95
2023-01-06,Nvidia,815.58,1355.79,263.45,671.23,24946891,1695.84
2023-01-07,Nvidia,165.59,1284.57,280.69,1062.45,23822482,626.42
2023-01-08,Nvidia,486.64,355.94,851.6,449.81,5473391,400.47
2023-01-09,Nvidia,1089.77,1438.81,1411.2,996.35,14672213,1100.76
2023-01-10,Nvidia,187.77,627.35,531.69,1328.48,40629178,911.5
2023-01-11,Nvidia,1275.07,574.94,1317.36,685.38,11309367,1756.74
2023-01-12,Nvidia,105.35,187.4,1169.73,1375.42,3631550,209.06
2023-01-13,Nvidia,445.55,780.64,446.94,1490.43,11984624,522.9
2023-01-14,Nvidia,1137.27,252.62,150.88,248.53,4487104,1506.08
2023-01-15,Nvidia,542.78,447.96,242.59,426.27,35263873,199.02
2023-01-16,Nvidia,242.65,543.72,1119.89,1430.53,20356885,648.32
2023-01-17,Nvidia,604.33,1232.36,379.54,1441.66,38406744,780.44
2023-01-18,Nvidia,478.55,1325.68,619.78,236.79,15021057,1248.96
2023-01-19,Nvidia,1279.8,523.45,802.38,121.0,24911167,324.68
2023-01-20,Nvidia,538.69,1302.18,1115.66,325.54,38541832,1722.6
2023-01-21,Nvidia,1204.51,1300.12,258.52,1494.42,30509068,900.61
2023-01-22,Nvidia,1348.62,1170.51,668.91,352.0,35547909,1834.87
2023-01-23,Nvidia,707.34,305.37,779.1,803.57,11828893,941.06
2023-01-24,Nvidia,1373.92,1066.45,857.16,1287.78,5274098,557.33
2023-01-25,Nvidia,628.25,1423.03,1245.7,128.56,11025396,292.24
2023-01-26,Nvidia,1449.71,1055.56,340.35,946.28,47761486,17.45
2023-01-27,Nvidia,225.01,564.26,1230.96,487.84,10172934,1068.99
2023-01-28,Nvidia,1061.83,800.81,1070.03,1307.27,24909753,223.24
2023-01-29,Nvidia,791.34,1004.02,878.22,496.85,3462282,789.54
2023-01-30,Nvidia,642.71,814.8,1079.34,1061.46,8059559,1182.65
2023-01-31,Nvidia,985.8,267.93,676.82,1043.91,10258789,558.61
2023-02-01,Nvidia,1085.4,536.89,293.76,410.09,38981863,358.7
2023-02-02,Nvidia,106.11,1223.35,1032.07,148.72,38738433,1551.7
2023-02-03,Nvidia,333.73,1305.99,834.54,672.95,32961714,1894.11
2023-02-04,Nvidia,1098.26,292.22,995.12,504.87,21064239,209.88
2023-02-05,Nvidia,1032.94,1433.34,573.2,1232.57,8519270,319.62
2023-02-06,Nvidia,1452.47,560.35,1369.61,1220.51,32496649,1920.43
2023-02-07,Nvidia,1165.45,1027.24,922.32,739.83,2904400,85.19
2023-02-08,Nvidia,1431.08,1152.56,219.56,949.12,5122758,1955.49
2023-02-09,Nvidia,1083.56,1236.72,729.73,945.96,2847669,19.24
2023-02-10,Nvidia,517.27,1424.05,1158.9,1258.02,22305382,1748.6
2023-02-11,Nvidia,247.51,538.09,1211.79,695.0,45750787,621.58
2023-02-12,Nvidia,1194.55,1301.91,792.44,485.63,30630242,1877.79
2023-02-13,Nvidia,1001.81,284.36,1352.65,471.05,24116594,640.72
2023-02-14,Nvidia,167.46,1087.06,474.74,850.67,13027950,1312.07
2023-02-15,Nvidia,604.07,1138.77,674.84,728.81,5213720,169.26
2023-02-16,Nvidia,1439.52,1048.81,1358.04,716.17,49248168,492.24
2023-02-17,Nvidia,800.56,453.24,1354.76,227.59,1476684,1549.62
2023-02-18,Nvidia,705.82,1322.26,1060.0,1106.05,24196817,1062.08
2023-02-19,Nvidia,740.78,336.4,1302.57,399.23,26868180,1856.66
2023-02-20,Nvidia,392.44,175.09,224.28,375.74,19686319,863.22
2023-02-21,Nvidia,616.19,1104.45,1310.99,677.86,19874432,1740.93
2023-02-22,Nvidia,617.74,765.67,548.87,418.89,13651747,903.42
2023-02-23,Nvidia,173.3,1288.74,349.66,917.4,35804465,1958.7
2023-02-24,Nvidia,1174.59,636.76,435.12,620.05,33753651,1920.07
2023-02-25,Nvidia,683.11,335.59,685.16,728.48,36007279,664.98
2023-02-26,Nvidia,1251.05,1271.02,451.67,852.04,34482580,1772.99
2023-02-27,Nvidia,1290.49,868.47,548.79,384.95,32807018,1696.75
2023-02-28,Nvidia,396.79,364.87,288.97,318.05,40744243,429.25
2023-03-01,Nvidia,1020.29,1108.54,514.65,1332.59,7149620,1252.34
2023-03-02,Nvidia,761.19,815.56,901.2,707.21,47988442,154.64
2023-03-03,Nvidia,1332.22,946.04,718.6,676.93,45944918,1675.05
2023-03-04,Nvidia,402.04,745.26,585.41,149.86,25235442,357.35
2023-03-05,Nvidia,1048.94,1260.19,1145.03,797.17,18950506,150.92
2023-03-06,Nvidia,950.85,1261.39,1350.91,875.84,1965730,806.44
2023-03-07,Nvidia,513.42,1093.14,1159.5,882.38,38255783,1158.08
2023-03-08,Nvidia,291.24,247.56,564.8,1089.84,37750707,1711.28
2023-03-09,Nvidia,1012.3,1274.4,1142.22,348.47,32614514,1948.74
2023-03-10,Nvidia,1134.04,1039.42,312.77,453.11,39493545,884.59
2023-03-11,Nvidia,541.88,1075.83,282.45,1235.02,24748719,130.29
2023-03-12,Nvidia,1002.77,608.18,583.88,1426.04,15516676,1500.74
2023-03-13,Nvidia,653.18,1330.99,1230.78,290.31,39021875,1134.69
2023-03-14,Nvidia,1098.49,1115.52,444.89,796.71,9838312,901.3
2023-03-15,Nvidia,378.9,257.63,188.55,399.85,18828423,625.45
2023-03-16,Nvidia,1346.3,670.89,284.39,184.1,32361162,1009.77
2023-03-17,Nvidia,502.37,1340.93,1302.24,555.7,17914255,683.97
2023-03-18,Nvidia,614.9,166.08,987.3,301.16,48012070,1516.45
2023-03-19,Nvidia,181.33,1445.98,454.48,1093.91,42243886,1092.35
2023-03-20,Nvidia,256.12,1050.83,877.41,847.22,41145148,1754.93
2023-03-21,Nvidia,822.21,983.93,838.61,301.37,19704340,1091.65
2023-03-22,Nvidia,474.63,478.78,1017.61,112.94,23447539,484.14
2023-03-23,Nvidia,1269.67,448.31,426.46,1231.42,32066006,1703.67
2023-03-24,Nvidia,120.57,1418.88,1310.16,346.67,33029232,1118.87
2023-03-25,Nvidia,630.73,517.58,533.12,948.7,14266341,421.61
2023-03-26,Nvidia,572.28,1185.71,1071.78,571.69,39884654,1250.78
2023-03-27,Nvidia,127.06,650.37,122.57,919.68,40860295,721.86
